,Date,Action,Ticker,Quantity,Price,Cash
62,2013-05-01 00:00:00-04:00,SELL,AMZN,262,12.411499977111816,3251.9032630622387
63,2013-05-14 00:00:00-04:00,SELL,CSCO,240,14.85877799987793,6818.009983032942
64,2013-05-15 00:00:00-04:00,BUY,CSCO,390,14.816864013671875,1039.4330177009106
65,2013-05-31 00:00:00-04:00,BUY,AAPL,75,13.839865684509277,1.4430913627147675
66,2013-06-21 00:00:00-04:00,SELL,AAPL,75,12.724931716918945,955.8129701316357
67,2013-08-01 00:00:00-04:00,BUY,AAPL,68,14.053741455078125,0.1585511863231659
68,2013-09-03 00:00:00-04:00,SELL,GOOGL,140,21.45326042175293,3003.6150102317333
69,2013-09-12 00:00:00-04:00,SELL,CSCO,390,17.087841033935547,9667.873013466597
70,2013-10-01 00:00:00-04:00,BUY,GOOGL,394,22.117021560668945,953.7665185630322
71,2013-10-08 00:00:00-04:00,SELL,GOOGL,394,21.28594970703125,9340.430703133345
72,2013-10-14 00:00:00-04:00,BUY,MSFT,293,28.634000778198242,950.6684751212597
73,2013-10-21 00:00:00-04:00,BUY,GOOGL,38,25.016921997070312,0.02543923258781433
74,2013-11-19 00:00:00-05:00,SELL,TSLA,1434,8.406000137329102,12054.22963616252
75,2014-01-27 00:00:00-05:00,BUY,TSLA,708,11.307999610900879,4048.165911644697
76,2014-02-06 00:00:00-05:00,BUY,CSCO,252,16.05889129638672,1.3253049552440643
77,2014-02-19 00:00:00-05:00,SELL,AAPL,68,16.843473434448242,1146.6814984977245
78,2014-03-10 00:00:00-04:00,BUY,AAPL,68,16.64130401611328,15.072825402021408
79,2014-03-12 00:00:00-04:00,SELL,AAPL,68,16.81964683532715,1158.8088102042675
80,2014-03-14 00:00:00-04:00,SELL,CSCO,252,15.244884490966797,5000.5197019279
81,2014-04-01 00:00:00-04:00,BUY,CSCO,300,16.63544464111328,9.88630959391594
82,2014-04-08 00:00:00-04:00,SELL,NFLX,311,49.8414306640625,15510.571246117353
83,2014-04-14 00:00:00-04:00,SELL,GOOGL,38,27.16153907775879,16542.709731072187
84,2014-04-29 00:00:00-04:00,BUY,AAPL,445,18.56615447998047,8280.770987480879
85,2014-05-20 00:00:00-04:00,SELL,TSLA,708,13.020000457763672,17498.93131157756
86,2014-06-06 00:00:00-04:00,BUY,NFLX,137,61.4471435546875,9080.672644585371
87,2014-06-19 00:00:00-04:00,BUY,TSLA,558,15.185999870300293,606.8847169578075
88,2014-07-01 00:00:00-04:00,BUY,GOOGL,20,29.467676162719727,17.53119370341301
89,2014-08-01 00:00:00-04:00,SELL,NVDA,29,0.420929491519928,29.73814895749092
90,2014-08-22 00:00:00-04:00,BUY,AMZN,1,16.579500198364258,13.158648759126663
91,2014-08-27 00:00:00-04:00,BUY,NVDA,28,0.4595974087715149,0.2899213135242462
92,2014-10-03 00:00:00-04:00,SELL,AMZN,1,16.136999130249023,16.42692044377327
93,2014-10-08 00:00:00-04:00,SELL,NVDA,28,0.43641459941864014,28.646529227495193
94,2014-10-13 00:00:00-04:00,SELL,CSCO,300,16.765884399414062,5058.411849051714
95,2014-10-15 00:00:00-04:00,SELL,GOOGL,20,26.938846588134766,5597.188780814409
96,2014-10-16 00:00:00-04:00,SELL,NFLX,137,51.67142868041992,12676.174510031939
97,2014-10-23 00:00:00-04:00,SELL,TSLA,558,15.685999870300293,21428.962437659502
98,2014-11-10 00:00:00-05:00,BUY,NVDA,18584,0.4784785211086273,12536.917601376772
99,2014-11-17 00:00:00-05:00,BUY,INTC,342,26.269922256469727,3552.6041896641254
100,2014-11-18 00:00:00-05:00,BUY,CSCO,182,19.44930076599121,12.831450253725052
101,2015-01-27 00:00:00-05:00,SELL,MSFT,293,36.70515823364258,10767.442812711
102,2015-02-04 00:00:00-05:00,BUY,NFLX,137,64.10143280029297,1985.5465190708637
103,2015-02-05 00:00:00-05:00,BUY,AMZN,106,18.694499969482422,3.929522305727005
104,2015-02-11 00:00:00-05:00,SELL,INTC,342,25.9251766204834,8870.33992651105
105,2015-02-27 00:00:00-05:00,BUY,GOOGL,316,28.029890060424805,12.89466741681099
106,2015-04-13 00:00:00-04:00,SELL,CSCO,182,20.756656646728516,3790.606177121401
107,2015-04-23 00:00:00-04:00,BUY,CSCO,178,21.275943756103516,3.488188534975052
108,2015-06-01 00:00:00-04:00,SELL,NVDA,18584,0.5417104363441467,10070.634937554598
109,2015-06-17 00:00:00-04:00,SELL,GOOGL,316,27.231285095214844,18675.72102764249
110,2015-06-22 00:00:00-04:00,BUY,NVDA,19259,0.5271872282028198,8522.622199684381
111,2015-06-24 00:00:00-04:00,SELL,NVDA,19259,0.5085492730140686,18316.77264866233
112,2015-06-30 00:00:00-04:00,SELL,CSCO,178,20.370895385742188,21942.792027324438
113,2015-07-06 00:00:00-04:00,SELL,AAPL,445,28.287893295288086,34530.904543727636
114,2015-07-15 00:00:00-04:00,BUY,GOOGL,346,29.09253692626953,24464.88676723838
115,2015-08-17 00:00:00-04:00,BUY,CSCO,523,21.552038192749023,13193.17079243064
116,2015-08-18 00:00:00-04:00,BUY,NVDA,19943,0.5610044002532959,2005.0600381791592
117,2015-08-20 00:00:00-04:00,SELL,CSCO,523,20.21391487121582,12576.937515825033
118,2015-09-29 00:00:00-04:00,SELL,NFLX,137,98.3499984741211,26050.887306779623
119,2015-10-08 00:00:00-04:00,BUY,NFLX,92,114.93000030517578,15477.327278703451
120,2015-10-09 00:00:00-04:00,BUY,INTC,420,25.223018646240234,4883.659447282553
121,2015-10-15 00:00:00-04:00,BUY,MSFT,118,41.27091598510742,13.691361039876938
122,2015-11-03 00:00:00-05:00,SELL,NFLX,92,109.73999786376953,10109.771164506674
123,2015-11-04 00:00:00-05:00,BUY,NFLX,88,114.05000305175781,73.37089595198631
124,2015-11-05 00:00:00-05:00,SELL,NFLX,88,113.5,10061.370895951986
125,2015-11-11 00:00:00-05:00,BUY,AAPL,382,26.297607421875,15.684860795736313
126,2015-12-24 00:00:00-05:00,SELL,AAPL,382,24.467567443847656,9362.295624345541
127,2016-01-25 00:00:00-05:00,SELL,INTC,420,23.39330291748047,19187.482849687338
128,2016-01-29 00:00:00-05:00,SELL,AMZN,106,29.350000381469727,22298.58289012313
129,2016-02-03 00:00:00-05:00,SELL,NVDA,19943,0.6880587339401245,36020.53822109103
130,2016-02-11 00:00:00-05:00,SELL,GOOGL,346,35.190433502197266,48196.428212851286
131,2016-02-11 00:00:00-05:00,SELL,MSFT,118,43.91777038574219,53378.725118368864
132,2016-03-09 00:00:00-05:00,BUY,NVDA,13739,0.7770089507102966,42703.3991445601
133,2016-03-10 00:00:00-05:00,BUY,CSCO,513,20.79392433166504,32036.115962415934
134,2016-03-23 00:00:00-04:00,BUY,TSLA,734,14.838666915893555,21144.534446150064
135,2016-03-28 00:00:00-04:00,BUY,MSFT,230,47.66030502319336,10182.664290815592
136,2016-04-01 00:00:00-04:00,BUY,AAPL,406,25.046667098999023,13.717448621988297
137,2016-05-06 00:00:00-04:00,SELL,MSFT,230,44.856231689453125,10330.650737196207
138,2016-05-10 00:00:00-04:00,SELL,AAPL,406,21.402908325195312,19020.231517225504
139,2016-06-02 00:00:00-04:00,BUY,INTC,446,25.540021896362305,7629.381751447916
140,2016-06-10 00:00:00-04:00,BUY,NFLX,81,93.75,35.63175144791603
141,2016-06-27 00:00:00-04:00,SELL,NFLX,81,85.33000183105469,6947.361899763346
142,2016-06-28 00:00:00-04:00,SELL,TSLA,734,13.452667236328125,16821.61965122819
143,2016-07-22 00:00:00-04:00,BUY,MSFT,236,50.70977020263672,4854.113883405924
144,2016-07-29 00:00:00-04:00,BUY,GOOGL,123,39.4240837097168,4.951587110757828
145,2016-11-10 00:00:00-05:00,SELL,INTC,446,28.165363311767578,12566.703624159098
146,2016-11-23 00:00:00-05:00,SELL,GOOGL,123,38.80931091308594,17340.248866468668
147,2016-11-28 00:00:00-05:00,SELL,CSCO,513,23.330886840820312,29308.99381580949
148,2016-12-20 00:00:00-05:00,BUY,INTC,516,30.377775192260742,13634.061816602945
149,2016-12-29 00:00:00-05:00,BUY,GOOGL,340,39.999000549316406,34.4016298353672
150,2017-01-03 00:00:00-05:00,BUY,TSLA,2,14.465999603271484,5.469630628824234
151,2017-03-22 00:00:00-04:00,SELL,INTC,516,29.081764221191406,15011.65996876359
152,2017-04-18 00:00:00-04:00,SELL,NVDA,13739,2.4489779472351074,48658.16798582673
153,2017-04-27 00:00:00-04:00,BUY,INTC,510,30.775524139404297,32962.65067473054
154,2017-05-12 00:00:00-04:00,BUY,NVDA,5004,3.154393434524536,17178.06592836976
155,2017-06-23 00:00:00-04:00,SELL,INTC,510,28.320674896240234,31621.61012545228
156,2017-07-14 00:00:00-04:00,BUY,AAPL,484,34.799564361572266,14778.620974451303
157,2017-08-10 00:00:00-04:00,BUY,INTC,489,30.160642623901367,30.066731363534927
158,2017-08-23 00:00:00-04:00,SELL,GOOGL,340,46.958770751953125,15996.048787027597
159,2017-09-08 00:00:00-04:00,SELL,INTC,489,29.367828369140625,30356.916859537363
160,2017-09-15 00:00:00-04:00,BUY,INTC,565,30.878372192382812,12910.636570841074
161,2017-09-19 00:00:00-04:00,BUY,CSCO,496,26.01586151123047,6.76926127076149
162,2017-10-18 00:00:00-04:00,SELL,TSLA,2,23.976667404174805,54.7225960791111
163,2018-01-26 00:00:00-05:00,BUY,TSLA,2,22.856666564941406,9.009262949228287
164,2018-02-15 00:00:00-05:00,SELL,AAPL,484,40.86200714111328,19786.220719248056
165,2018-03-05 00:00:00-05:00,BUY,AAPL,473,41.76668930053711,30.576680094003677
166,2018-03-27 00:00:00-04:00,SELL,TSLA,2,18.61199951171875,67.80067911744118
167,2018-04-11 00:00:00-04:00,SELL,AAPL,473,40.73208999633789,19334.079247385263
168,2018-05-07 00:00:00-04:00,BUY,AAPL,442,43.73667526245117,2.4687813818454742
169,2018-07-02 00:00:00-04:00,SELL,CSCO,496,35.11357498168945,17418.801972299814
170,2018-07-11 00:00:00-04:00,SELL,INTC,565,43.5235481262207,42009.60666361451
171,2018-08-17 00:00:00-04:00,BUY,CSCO,628,37.91668701171875,18197.927220255136
172,2018-09-21 00:00:00-04:00,BUY,NFLX,50,361.19000244140625,138.427098184824
173,2018-09-26 00:00:00-04:00,SELL,NFLX,50,377.8800048828125,19032.42734232545
174,2018-09-27 00:00:00-04:00,BUY,NFLX,49,380.7099914550781,377.63776102662086
175,2018-09-28 00:00:00-04:00,SELL,NFLX,49,374.1300048828125,18710.008000284433
176,2018-10-02 00:00:00-04:00,BUY,NFLX,49,377.1400146484375,230.14728251099586
177,2018-10-10 00:00:00-04:00,SELL,NFLX,49,325.8900146484375,16198.758000284433
178,2018-10-23 00:00:00-04:00,SELL,NVDA,5004,5.476539611816406,43603.36221781373
179,2018-11-06 00:00:00-05:00,SELL,MSFT,236,101.29700469970703,67509.45532694459
180,2018-11-08 00:00:00-05:00,BUY,MSFT,218,105.08667755126953,44600.55962076783
181,2018-11-09 00:00:00-05:00,BUY,TSLA,969,23.367332458496094,21957.614468485117
182,2018-11-12 00:00:00-05:00,SELL,MSFT,218,100.49767303466797,43866.107190042734
183,2018-11-15 00:00:00-05:00,SELL,AAPL,442,45.7054328918457,64067.908528238535
184,2018-11-27 00:00:00-05:00,BUY,INTC,533,41.37005615234375,42017.668599039316
185,2018-12-24 00:00:00-05:00,SELL,CSCO,628,33.52104187011719,63068.88289347291
186,2019-01-03 00:00:00-05:00,SELL,INTC,533,38.28902816772461,83476.93490687013
187,2019-01-09 00:00:00-05:00,BUY,INTC,509,41.318416595458984,62445.860859781504
188,2019-01-28 00:00:00-05:00,BUY,NFLX,60,335.6600036621094,42306.26064005494
189,2019-02-06 00:00:00-05:00,BUY,GOOGL,378,55.941707611083984,21160.295163065195
190,2019-02-06 00:00:00-05:00,SELL,TSLA,969,21.148000717163086,41652.707857996225
191,2019-02-07 00:00:00-05:00,BUY,CSCO,535,39.1646842956543,20699.601759821177
192,2019-02-22 00:00:00-05:00,BUY,MSFT,196,105.25159454345703,70.2892293035984
193,2019-03-15 00:00:00-04:00,BUY,AAPL,1,44.632869720458984,25.65635958313942
194,2019-03-20 00:00:00-04:00,BUY,NVDA,5,4.329363822937012,4.009540468454361
195,2019-05-17 00:00:00-04:00,SELL,INTC,509,39.11627197265625,19914.191974550486
196,2019-05-29 00:00:00-04:00,SELL,NVDA,5,3.4838478565216064,19931.611213833094
197,2019-05-30 00:00:00-04:00,SELL,GOOGL,378,55.86797332763672,41049.70513167977
198,2019-06-03 00:00:00-04:00,SELL,NFLX,60,336.6300048828125,61247.50542464852
199,2019-06-14 00:00:00-04:00,SELL,AAPL,1,46.398399353027344,61293.90382400155
200,2019-06-19 00:00:00-04:00,BUY,AAPL,470,47.63334274291992,38906.23273482919
201,2019-07-03 00:00:00-04:00,BUY,NFLX,59,381.7200012207031,16384.752662807703
202,2019-07-24 00:00:00-04:00,SELL,NFLX,59,317.94000244140625,35143.21280685067
203,2019-07-25 00:00:00-04:00,BUY,NVDA,5126,4.308955669403076,13055.506045490503
204,2019-07-30 00:00:00-04:00,BUY,TSLA,808,16.150667190551758,5.766955524682999
205,2019-08-12 00:00:00-04:00,SELL,NVDA,5126,3.763937473297119,19299.710443645716
206,2019-08-14 00:00:00-04:00,SELL,CSCO,535,42.9820671081543,42295.116346508265
207,2019-08-16 00:00:00-04:00,SELL,TSLA,808,14.662667274475098,54142.55150428414
208,2019-09-05 00:00:00-04:00,BUY,NVDA,4677,4.471442222595215,33229.61622920632
209,2019-09-12 00:00:00-04:00,BUY,INTC,454,46.50374984741211,12116.913798481226
210,2019-09-16 00:00:00-04:00,BUY,TSLA,748,16.187332153320312,8.789347797632217
